restaurant_id,restaurant_name,source,matched_terms_text,latitude,longitude,distance_m,distance_km,address,rating,review_count,price_min,price_max,categories_text,opening_hours,delivery_time,image_url,menu_count,comment_count,comments_list
116631,Bà Tuyết - Bún Thái Hải Sản & Mì Chua Cay - Lương Định Của,befood,bún chả,21.00732994,105.8339233,1235.99,1.236,"Số 8 Ngõ 8 Lương Định Của, Phường Kim Liên,Hà Nội",4.8,167,20000,98000,Bún Thái | Mì Thái | Mì Tim Cật Chua Cay | Bún Trộn | Trà | Nước Ngọt | Đồ Ăn Vặt Siêu Ngon,09:00-23:59,4,https://media.be.com.vn/bizops/image/8118228b-71a7-11f0-8021-922c9d42c616/original,36,5,"[""quán còn tặng thêm cả cốc nước quá chu đáo, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt"", ""Shop hỏi chấm nhưng vẫn cho đá :))) há há, Ngon xỉu, Đáng đồng tiền, Sạch sẽ"", ""Ngon xỉu"", ""Khá ngon, Không làm đúng ghi chú"", ""cho quá nhiều mỳ chính làm khách bị choáng""]"
122272,Phở Bò Thu - Hồng Mai,befood,phở,20.99889946,105.8554916,1238.64,1.239,"181 Hồng Mai, Phường Bạch Mai, Hà Nội",5,1,40000,45000,Cơm Rang - Phở Bò,18:00-21:00,4,https://media.be.com.vn/bizops/image/9efc2be6-b2fa-11f0-9063-66448d787802/original,14,0,[]
26075,Chi Nấm - Cơm Văn Phòng,befood,cơm,21.01133919,105.835083,1291.72,1.292,"39 Ngõ 46 Phạm Ngọc Thạch, Phương Liên, Đống Đa, Hà Nội",4.6,293,7000,57000,Món chính | Món kèm | nước uống,11:38-22:00,30,https://media.be.com.vn/be-food/image/e4dd7fbb-1f9f-11ed-9985-46ef85b7fc92/original,59,4,"[""Đóng gói tốt, Sạch sẽ"", ""Ngon xỉu"", ""Đóng gói tốt"", ""bảo ko lấy canh rồi shop. toàn đổ ra ngoài thôi""]"
119585,Cơm Tấm Nàng Bơ - Phạm Ngọc Thạch,befood,cơm,21.00775909,105.8333282,1306.47,1.306,"110C1 Phạm Ngọc Thạch, Phường Kim Liên, Hà Nội",4.6,11,60000,85000,Cơm Tấm,17:00-21:00,4,https://media.be.com.vn/bizops/image/97c8c4b9-9524-11f0-b84b-3a4f2a37a94e/original,14,6,"[""Đóng gói tốt, Ngon xỉu, Đáng đồng tiền, Sạch sẽ"", ""Sạch sẽ, Ngon xỉu, Đóng gói tốt, Đáng đồng tiền"", ""Sạch sẽ, Đóng gói tốt, Ngon xỉu, Đáng đồng tiền"", ""Khá ngon"", ""cửa hàng giao thiếu mất 1 phần chả trứng"", ""đồ ăn ở mức ổn thôi, nhưng đóng gói rất chỉn chu và sạch sẽ""]"
20058,TIỆM GÀ RÁN SỐ 19,befood,gà rán,21.01629066,105.8497772,1316.11,1.316,"52 Bùi Thị Xuân, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",4.6,88,13000,530000,COMBO | GÀ PHỦ PHO MAI TUYẾT | GÀ PHỦ SỐT KEM HÀNH | GÀ PHỦ SỐT TRỨNG MUỐI KIM SA | GÀ CẦU VỒNG 7 SẮC | GÀ SUẤT NHỠ | GÀ SUẤT LỚN | ĐÙI GÀ & CÁNH GÀ | GÀ POPCORN | GÀ XÀO HÀN QUỐC | GÀ Ủ MUỐI HOA TIÊU | CHÂN GÀ RÚT XƯƠNG XẢ ỚT | LẨU TOKBOKKI HÀN QUỐC | TOKBOKKI | CHEESE BALLS | MÓN PHỤ | ĐỒ UỐNG ĐÓNG CHAI | BIA,09:00-21:00,30,https://media.be.com.vn/bizops/image/ef377f4e-d808-11f0-8b11-e6e7ca75c48c/original,57,8,"[""Đáng đồng tiền, Đóng gói tốt, Ngon xỉu"", ""gà rán nhạt, khô, hộp gói còn có vệt đen đáng ngờ như bị mốc Tokbokki bị ngọt quá, Không hợp khẩu vị"", ""Sai món rồi???, Sai/Thiếu món"", ""Ngon xỉu, Đóng gói tốt, Đáng đồng tiền, Sạch sẽ"", ""Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ"", ""Không hợp khẩu vị"", ""Giá thành quá cao. Nên note là nửa con hoặc 1/3. Chứ suất này chỉ đủ 1 người ăn."", ""gà cũ k giòn ỉu ăn rất khô""]"
20000,Bánh Cuốn Nóng - Nguyễn Bỉnh Khiêm,befood,bánh cuốn,21.01664925,105.8485718,1319,1.319,"19 Nguyễn Bỉnh Khiêm, P. Nguyễn Du,Quận Hai Bà Trưng,Hà Nội",4.5,25,25000,40000,Menu,17:00-22:30,30,https://media.be.com.vn/bizops/image/91d7674d-e85a-11f0-9063-66448d787802/original,4,5,"[""đặt 3 set chân gà lại giao 3 cai, Sai/Thiếu món"", ""Sạch sẽ"", ""Ngon xỉu, Đóng gói tốt, Đáng đồng tiền, Sạch sẽ"", ""Không làm đúng ghi chú"", ""đặt 5 suất k mà k có đũa hay bát dùng tạm đựng nước mắm""]"
76892,GONGFU CHICKEN - Trương Định,befood,gà rán,20.99386024,105.8497086,1322.74,1.323,"81 - 83 Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",4.7,485,14000,384000,Ưu Đãi Độc Quyền | Gà Xé Tay | Burger | Hộp Gà Rán (5 Miếng) | Mì Ý & Salad | Điểm Tâm | Nước Uống | Cơm | Combo Gà | Combo Mì ý,09:00-22:30,30,https://media.be.com.vn/bizops/image/f06d8d7c-a274-11ef-8510-8ea7808cbcf4/original,72,8,"[""giao lần đầu thì sai món, gọi lại giao lần 2 thì nhầm địa chỉ. 1 tiếng chưa được ăn, chịu quán, Sai/Thiếu món"", ""Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ"", ""Ngon xỉu"", ""Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt"", ""Ngon xỉu, Đóng gói tốt, Đáng đồng tiền, Sạch sẽ"", ""thiếu đũa thìa, tương chấm"", ""đặt combo nửa con gà mà giao chỉ có nửa con gà còn nước với khoai tây chiên đâu ??"", ""Bình thường hay đặt quán đều ok, nay gà rán khô quắt, thiếu đũa thìa 2 lần r dù đặt cơm với mì""]"
68175,Cơm Quê Ngõ Nhỏ - Đồng Nhân,befood,cơm,21.01306915,105.8552017,1332.94,1.333,"11A Ngõ 31 Đồng Nhân, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội",4.6,202,8000,250000,"Cơm Quê ""No Nê"" | Order Thêm ""No Tới Đêm""",10:30-22:30,30,https://media.be.com.vn/bizops/image/e1b447e6-f759-11f0-b67e-9aaf2a798701/original,34,8,"[""Ngon xỉu"", ""Đáng đồng tiền, Sạch sẽ"", ""Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ"", ""Sạch sẽ, Ngon xỉu"", ""giao sai món, đặt gà xào nhưng giao sườn :)), Sai/Thiếu món"", ""đậu sốt k có nc sốt à quán ơi"", ""đậu rán hơi kỹ, nên rán sơ sơ thì ăn đỡ khô"", ""đầu bếp bị rụng tóc thì mua dầu gội chống rụng bên mình nhé""]"
8868,Cơm Rang 10 Cẩm - Ngõ Trại Cá,befood,cơm,20.99341011,105.8485184,1336.83,1.337,"63 Ngõ Trại Cá, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",4.6,1617,1000,85000,Combo cùng coca | Mỳ Trộn Indomie | Món Thêm | CƠM RANG | Đồ Ăn Vặt | ĐỒ UỐNG,09:00-23:59,30,https://media.be.com.vn/bizops/image/d7aee70b-e856-11f0-8b11-e6e7ca75c48c/original,62,5,"[""cơm có mùi kỳ lắm như mùi dầu mỡ cũ ko thơm., Không hợp khẩu vị"", ""Sạch sẽ"", ""Ngon xỉu"", ""Đóng gói tốt, Đáng đồng tiền, Ngon xỉu"", ""4 xuất cơm cho 1 đôi đũa. không canh 4 ly coca không 1 cái ống hút quán xá như cái l vậy dẹp mẹ đi""]"
130788,Vinh Anh - Chuyên Cơm Rang - Hà Kế Tấn,befood,cơm,20.9962101,105.8366394,1358.24,1.358,"41A Hà Kế Tấn, Phường Phương Liệt, Hà Nội",0,0,15000,60000,Menu | giải khát,16:30-20:30,4,https://media.be.com.vn/bizops/image/65e01365-1f7b-11f1-b67e-9aaf2a798701/original,9,0,[]
130031,"Quán Cô Tín - Bún Đậu, Bánh Khoai & Bánh Chuối - Chùa Quỳnh",befood,bánh cuốn,21.00064087,105.8578186,1363.36,1.363,"82 Chùa Quỳnh, Phường Bạch Mai, Hà Nội",5,1,5000,59000,Menu | Bánh ăn vặt | Đồ uống,09:00-21:00,4,https://media.be.com.vn/bizops/image/f8db7a28-19f1-11f1-b63c-1ec8367384f0/original,15,0,[]
24720,Gà Rán Tok Tok - Khâm Thiên,befood,gà rán,21.01596069,105.8393478,1368.83,1.369,"31(đối diện số 116) Ngõ Lan Bá, Phố Khâm Thiên, P. Khâm Thiên,Quận Đống Đa,Hà Nội",4.9,104,15000,350000,Mua 1 Tặng 1 | Menu | Món Hot | Combo | Gà Các Vị | Đùi Gà Chiên | Cánh Gà Chiên | Gà Viên | Khoai Tây Chiên | Nước ngọt | Chân Gà Sả Ớt | CƠM GÀ,11:00-22:30,30,https://media.be.com.vn/bizops/image/e78d1fbd-6712-11ee-bfaa-82e52b34e173/original,36,4,"[""Đóng gói tốt, Ngon xỉu, Đáng đồng tiền, Sạch sẽ"", ""Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt"", ""Đáng đồng tiền, Sạch sẽ, Đóng gói tốt"", ""Delicious""]"
57665,Phở Bò Gà & Bún Miến Ngan 343 - Phố Vọng,befood,phở,20.99327087,105.8420029,1369.02,1.369,"343 Phố Vọng, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội",4.8,187,66000,71000,Menu | Bún | Miến | Mỳ tôm,06:00-22:00,30,https://media.be.com.vn/bizops/image/412ae963-1bca-11ee-8146-82365e52a8ee/original,13,7,"[""Sạch sẽ, Đóng gói tốt, Đáng đồng tiền"", ""Ngon xỉu, Đáng đồng tiền"", ""Đáng đồng tiền"", ""Đáng đồng tiền, Đóng gói tốt, Ngon xỉu, Sạch sẽ"", ""mặn"", ""be lại giống grap à , lại cùng nhau sập 1 lúc"", ""Cảm nhận khá tệ :)""]"
11020,Bún Chả Cô An - Hanoi Grilled Pork Noodles - Khâm Thiên,befood,bún chả,21.01643944,105.8400269,1385.1,1.385,"Nghách 1/33 Ngõ 1 Khâm Thiên, Phường Đống Đa, Hà Nội",4.6,40,45000,350000,Siêu Tiệc Lương Về | Combo | Combo 5 Suất | Combo Coca | Thực Đơn,09:00-15:00,30,https://media.be.com.vn/bizops/image/53bb9c84-e860-11f0-8021-922c9d42c616/original,16,10,"[""bình thường thêm bún ngta cho miễn phí mà đây mất 6k bún thêm r mà vẫn ko đc thêm :) chán, Sai/Thiếu món"", ""Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ"", ""Đóng gói tốt, Sạch sẽ"", ""Lúc nào cx ngon hết nma bth mình ăn rau sống ko sao tự nhin nay bị đi ẻ ko tiêu hóa đc rau ? mong sốp rửa kĩ hơn ạ huhu, Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ"", ""Ngon xỉu"", ""Không hợp khẩu vị"", ""thường xuyên làm thiếu món, gọi báo thì kêu là \""cô mệt mỏi lắm rồi, gọi cho ship đi, tại ship đọc sai đơn chứ, bảo ship qua lấy đi\"". Nếu cảm thấy mệt quá thì đóng cửa hàng đi. Bán hàng mà không coi khách ra gì., Sai/Thiếu món"", ""quán ko cho đũa thì mình ăn kiểu gì ạ"", ""hơi nguội"", ""ăn cũng ngon mà kh hợp khẩu vị mình""]"
103124,Habon Chicken - Tiệm Gà Rán Hàn Quốc - Ngõ Trại Cá,befood,gà rán,20.9930706,105.8492432,1392.2,1.392,"4A Ngõ Trại Cá, Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",4.7,29,12000,198000,TOKBOKKI | MÌ Ý SỐT BÒ BẰM | GÀ RÁN NỬA CON | POPCORN | DA GÀ CHIÊN | GIẢI KHÁT | Sốt Thêm,16:30-21:00,4,https://media.be.com.vn/bizops/image/efa04368-d9ef-11ef-81cc-d24fde1987a0/original,26,4,"[""gà ngon mang về còn nóng hổi mọng nước nhiều sốt nữa ạ, tok sốt rose béo ngậy ngon rất vừa miệng lần sau sẽ đặt tiếp ạ, Ngon xỉu, Đóng gói tốt, Đáng đồng tiền, Sạch sẽ"", ""Đáng đồng tiền, Đóng gói tốt, Ngon xỉu, Sạch sẽ"", ""đồ đến tay vẫn thơm vs nóng ngon nha đã ăn mấy lần r ship cx nhanh nx sẽ ủng hộ shop tiếp, Ngon xỉu"", ""mua gà sốt phomai lại ship gà sốt hành""]"
126401,"Happy Food - Đồ Ăn Hàn, Gà Rán Sốt & Cơm Bò HQ - Phùng Khắc Khoan",befood,gà rán,21.01605034,105.8523178,1401.84,1.402,"5 Phùng Khắc Khoan, Phường Hai Bà Trưng, Hà Nội",4.2,40,1000,250000,"Gra.b food KHUYẾN MẠI Tặng C2. Tên:Happy food-Đồ ăn Hàn, Gà Rán Sốt,Cơm Bò HQ & Matcha | Sỉ sốt,nguyên liệu giá học sih,đặt ship ngoài -10% | Xin đáh giá 5sao.Cảm ơn các b | Đồ uống & tráng miệng (ít ngọt & ít calo) | Gà rán mix sốt [HOT] | Gà sốt kem hành | Gà sốt phô mai | Gà lắc phô mai | Gà tắm nc mắm | Gà sốt Hàn | Menu | Combo VUI VẺ | Gà sốt phômai cay",10:00-22:00,4,https://media.be.com.vn/bizops/image/36982755-dcb7-11f0-9063-66448d787802/original,70,10,"[""ngon lắm ý mng ơi, còn rẻ nữaaaa, áp mã vào hnhu còn có 40k 1 hộp ú nu nnay ýy, Đáng đồng tiền, Ngon xỉu"", ""Bình thường quán làm cũng đủ mà nay suất của mình kem hành chỉ có hành ko kem 🥲, Sai/Thiếu món"", ""Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt"", ""Ngon xỉu, Đáng đồng tiền, Đóng gói tốt"", ""đặt 1 gà mix 1 cơm trộn giao 2 hộp cơm, Sai/Thiếu món"", ""Mình tưởng gà không, hoá ra có cả cơm luôn hả😆"", ""mình tưởng suất này chỉ có gà không thôi chứ đâu phải cơm gà nhỉ :))"", ""vãi pịa 75k đổi lại 4 - 5 miếng gà nhỡ trong khi trên món ghi rõ “ khoảng 12 - 15 miếng gà” là như nào ấy :))) ăn cũng dc nhưng tên món k có cơm nên mới gọi thêm cơm. gọi xong lại có cả cơm trong món???? hỏi thật quán làm thực đơn với món khách nhận thực tế khác z k thấy ngại à :D ăn gà oke ổn nhưng cảm giác quán làm ăn cứ gian dối thế nào ấy"", ""không đáng tiền."", ""gà ít mà tự nhiên thêm cơm 10k xúc xích có vài lát""]"
36157,Bánh Cuốn Nóng Linh Béo - Ngõ Tân Lập,befood,bánh cuốn,21.00094032,105.8583374,1402.25,1.402,"19 Ngõ Tân Lập , P. Quỳnh Mai, Hai Bà Trưng, Hà Nội",0,0,10000,40000,Menu | Đồ Uống,06:30-13:00,30,https://media.be.com.vn/bizops/image/c82a8d65-bbf6-11ed-a912-ca4386e16cdf/original,11,0,[]
9929,Gà Rán và Mỳ Ý Jollibee - Vincom Phạm Ngọc Thạch,befood,gà rán,21.00624084,105.8320313,1413.21,1.413,"2 Phạm Ngọc Thạch, Phường Trung Tự, Quận Đống Đa, Hà Nội",4.8,4519,1000,322000,CẶP ĐÔI ĂN Ý | MÓN MỚI | GÀ GIÒN | GÀ SỐT CAY | MỲ Ý | BURGER & HOTDOG | DESSERTS & DRINKS | THÊM SỐT,10:00-20:30,30,https://media.be.com.vn/bizops/image/928bb998-540c-11f1-8db8-3e6660809d72/original,42,3,"[""Quán thiếu ống hút cho khách nhé, Ngon xỉu, Đáng đồng tiền, Đóng gói tốt, Sạch sẽ"", ""Ngon xỉu, Đáng đồng tiền, Sạch sẽ"", ""Ngon xỉu""]"
73467,Mieso Food - Gà Rán & Gà Ủ Muối - Chợ Khâm Thiên,befood,gà rán,21.01643944,105.8381119,1479.08,1.479,"206 Ngõ Chợ Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",4.7,666,6000,189000,Gà Ri Tươi Ngon. | GÀ RÁN GIÒN RỤM. | MÓN MỚI MIESOFOOD. | XÔI NẾP THƠM NGON. | CHÂN GÀ TƯƠI NGON. | MÓN ĂN VẶT.,16:00-23:59,30,https://media.be.com.vn/bizops/image/d3aeb128-d522-11ee-950f-6a8ca9ff4d91/original,44,10,"[""ngol, Sạch sẽ, Ngon xỉu, Đóng gói tốt, Đáng đồng tiền"", ""ngon, Đáng đồng tiền, Ngon xỉu"", ""Ngon bổ rẻ. Cảm ơn shop, Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt"", ""ngon bổ rẻ, sạch sẽ, Ngon xỉu, Đáng đồng tiền, Đóng gói tốt"", ""da ung ho nhieu lan, quan lam an sach se, Ngon xỉu, Đáng đồng tiền"", ""Ngon xỉu, Sạch sẽ, Đóng gói tốt"", ""Đóng gói tốt"", ""mua phí tiền, gà dai nhách, không có mùi vị, cảm giác là gà cũ luộc lại nên nhạt thếch., Không hợp khẩu vị"", ""gửi gà luộc"", ""gà khá ngon nhưng nước chấm không hợp khẩu vị cho lắm""]"
31750,Bếp Bé Bếu - Cơm & Bánh Mì Nướng Trung Hoa - Đặng Văn Ngữ,befood,cơm,21.00999069,105.8321762,1494.3,1.494,"Số 6 ngõ 4c Đặng Văn Ngữ, Phường Kim Liên, Hà Nội",4.8,974,8000,100000,Đồ Ăn Kèm | CƠM | ĐỒ UỐNG,10:30-22:00,30,https://media.be.com.vn/bizops/image/2b71978d-93b9-11ed-be3d-322733fdc118/original,38,4,"[""Ngon xỉu, Đáng đồng tiền, Đóng gói tốt"", ""Ngon xỉu"", ""Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt"", ""Vị ngon nhưng sốt thực sự rất mặn, ăn hộp cơm uống kèm 2 cốc nước, canh cũng hơi mặn nữa""]"
109048,"Bếp Chử - Gỏi Cuốn, Bún Trộn & Nem Nướng Nha Trang - Nguyễn An Ninh",befood,bánh cuốn,20.99164009,105.8448792,1500.5,1.501,"118/1AQ7 Nguyễn An Ninh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",4.7,43,6666,125000,❤️GỎI CUỐN HEALTHY❤️ | ❤️COMBO HỜI GIẢI NHIỆT❤️ | ❤️NEM NƯỚNG NHA TRANG ĂN LÀ NHỚ ❤️ | ❤️BÚN TRỘN NAM BỘ❤️ | ❤️NƯỚC ÉP GIẢI NHIỆT❤️ | ❤️SINH TỐ ĐÀ LẠT ❤️,15:30-23:00,5,https://media.be.com.vn/bizops/image/24720ac2-199b-11f0-8d88-0695c6df6d37/original,53,6,"[""Ngon xỉu, Đáng đồng tiền, Sạch sẽ, Đóng gói tốt"", ""Đáng đồng tiền"", ""Ngon xỉu, Đáng đồng tiền, Sạch sẽ"", ""Không hợp khẩu vị"", ""gỏi ngon nem nướng cắt mỏng quá, k có ram"", ""k cho bánh tráng cuốn ăn kiểu gì?""]"
1255,Cơm Rang Dế Mèn,befood,cơm,21.00871086,105.8316269,1503.69,1.504,"1 Ngõ 75 Đặng Văn Ngữ, Đống Đa, Hà Nội",4.6,644,12000,105000,CƠM & MỲ | Combo | món thêm | combo cùng coca | đồ uống,09:40-14:30,30,https://media.be.com.vn/bizops/image/3ebc4ca5-e844-11f0-8021-922c9d42c616/original,21,4,"[""suất cơm rang dưa bò , dưa thì đắng ngắt ra , thịt bò thì như thịt vụt ko hiểu quán làm kiểu gì , quán làm ko thử trc khi giao cho khách ạ, Không hợp khẩu vị"", ""Đáng đồng tiền"", ""Khá ngon"", ""Không đảm bảo vệ sinh, Không hợp khẩu vị""]"
53514,Cơm 1985 - Phố Chợ Khâm Thiên,befood,cơm,21.0156002,105.83638,1507.62,1.508,"89 ngõ 218 Phố Chợ Khâm Thiên, phường Đống Đa, Hà Nội",5,96,12000,100000,Rau | Cơm Gà | Cơm Bò | Cơm Thịt Heo | Cơm Chiên | Mỳ | Món Thêm,10:10-21:00,30,https://media.be.com.vn/bizops/image/1a5f5fbd-f68f-11f0-b63c-1ec8367384f0/original,36,1,"[""ngon mỗi tội quán đóng gói canh ko cẩn thận bị đổ hết""]"
