id,node_type,name,normalized_name,graph_version,data_version
menu_item:10171402,MenuItem,Cơm tấm sườn non,cơm tấm sườn non,kg_20260602_172448,offline
menu_item:10171403,MenuItem,Cơm tấm má heo,cơm tấm má heo,kg_20260602_172448,offline
menu_item:10171404,MenuItem,Cơm tấm ba chỉ luộc chấm mắm cá cơm,cơm tấm ba chỉ luộc chấm mắm cá cơm,kg_20260602_172448,offline
menu_item:10171405,MenuItem,Cơm gà chiên mắm Thái,cơm gà chiên mắm thái,kg_20260602_172448,offline
menu_item:10171406,MenuItem,Cơm tấm đặc biệt,cơm tấm đặc biệt,kg_20260602_172448,offline
menu_item:10171407,MenuItem,Cơm tấm ba chỉ nướng,cơm tấm ba chỉ nướng,kg_20260602_172448,offline
menu_item:10171409,MenuItem,Cơm tôm đất rang thịt,cơm tôm đất rang thịt,kg_20260602_172448,offline
menu_item:10171410,MenuItem,Cơm cá kho tộ thịt ba chỉ,cơm cá kho tộ thịt ba chỉ,kg_20260602_172448,offline
menu_item:7652938,MenuItem,Gà Phủ Pho Mai Tuyết (suất nhỡ),gà phủ pho mai tuyết (suất nhỡ),kg_20260602_172448,offline
menu_item:7653019,MenuItem,Gà Phủ Pho Mai Tuyết (suất lớn),gà phủ pho mai tuyết (suất lớn),kg_20260602_172448,offline
menu_item:7652936,MenuItem,Gà Phủ Sốt Kem Hành (suất nhỡ),gà phủ sốt kem hành (suất nhỡ),kg_20260602_172448,offline
menu_item:7652937,MenuItem,Gà Phủ Sốt Kem Hành (suất lớn),gà phủ sốt kem hành (suất lớn),kg_20260602_172448,offline
menu_item:10436407,MenuItem,Gà Phủ Sốt Trứng Muối Kim Sa (suất nhỡ),gà phủ sốt trứng muối kim sa (suất nhỡ),kg_20260602_172448,offline
menu_item:10481158,MenuItem,Gà Cầu Vồng 7 Sắc (suất nhỡ),gà cầu vồng 7 sắc (suất nhỡ),kg_20260602_172448,offline
menu_item:7651667,MenuItem,Gà Suất Nhỡ Truyền Thống,gà suất nhỡ truyền thống,kg_20260602_172448,offline
menu_item:7586659,MenuItem,Gà Suất nhỡ 1 sốt,gà suất nhỡ 1 sốt,kg_20260602_172448,offline
menu_item:7651666,MenuItem,Gà Suất Nhỡ 2 Sốt,gà suất nhỡ 2 sốt,kg_20260602_172448,offline
menu_item:7586660,MenuItem,Gà Suất Nhỡ 3 Sốt,gà suất nhỡ 3 sốt,kg_20260602_172448,offline
menu_item:7651671,MenuItem,Gà Suất Lớn Truyền Thống,gà suất lớn truyền thống,kg_20260602_172448,offline
menu_item:7651670,MenuItem,Gà Suất Lớn 1 Sốt,gà suất lớn 1 sốt,kg_20260602_172448,offline
menu_item:7651669,MenuItem,Gà Suất Lớn 2 Sốt,gà suất lớn 2 sốt,kg_20260602_172448,offline
menu_item:7651668,MenuItem,Gà Suất Lớn 3 Sốt,gà suất lớn 3 sốt,kg_20260602_172448,offline
menu_item:7654256,MenuItem,Cánh gà (4 miếng),cánh gà (4 miếng),kg_20260602_172448,offline
menu_item:7654305,MenuItem,Má Đùi (3 miếng),má đùi (3 miếng),kg_20260602_172448,offline
menu_item:11909292,MenuItem,Đùi Gà Rán (2 miếng),đùi gà rán (2 miếng),kg_20260602_172448,offline
menu_item:11909352,MenuItem,Combo Đùi,combo đùi,kg_20260602_172448,offline
menu_item:11909369,MenuItem,Combo Cánh,combo cánh,kg_20260602_172448,offline
menu_item:11909396,MenuItem,Combo Đùi Cánh,combo đùi cánh,kg_20260602_172448,offline
menu_item:7655230,MenuItem,Gà Popcorn,gà popcorn,kg_20260602_172448,offline
menu_item:10131534,MenuItem,Gà Xào Bắp Cải Phô Mai,gà xào bắp cải phô mai,kg_20260602_172448,offline
menu_item:10436399,MenuItem,1 Con Gà Ri Ủ Muối Hoa Tiêu,1 con gà ri ủ muối hoa tiêu,kg_20260602_172448,offline
menu_item:10436341,MenuItem,Chân Gà Sả Ớt Chua Cay Ngọt (hộp nhỏ),chân gà sả ớt chua cay ngọt (hộp nhỏ),kg_20260602_172448,offline
menu_item:10436346,MenuItem,Chân Gà Sả Ớt Chua Cay Ngọt (hộp to),chân gà sả ớt chua cay ngọt (hộp to),kg_20260602_172448,offline
menu_item:10436429,MenuItem,1 Lẩu Tokbokki Sốt Pho Mai Hàn Quốc,1 lẩu tokbokki sốt pho mai hàn quốc,kg_20260602_172448,offline
menu_item:10436431,MenuItem,2 Lẩu Tokbokki Sốt Pho Mai Hàn Quốc,2 lẩu tokbokki sốt pho mai hàn quốc,kg_20260602_172448,offline
menu_item:10131482,MenuItem,Cheesy Tokbokki,cheesy tokbokki,kg_20260602_172448,offline
menu_item:7655698,MenuItem,cheese balls (25 viên),cheese balls (25 viên),kg_20260602_172448,offline
menu_item:9224337,MenuItem,Cheese Balls (5 viên),cheese balls (5 viên),kg_20260602_172448,offline
menu_item:4867387,MenuItem,Bánh cuốn chả,bánh cuốn chả,kg_20260602_172448,offline
menu_item:4867388,MenuItem,Bánh cuốn trứng,bánh cuốn trứng,kg_20260602_172448,offline
menu_item:4867389,MenuItem,Bánh cuốn,bánh cuốn,kg_20260602_172448,offline
menu_item:4867390,MenuItem,Chân gà luộc,chân gà luộc,kg_20260602_172448,offline
menu_item:6406136,MenuItem,Gà Xé Hoàng Kim Giòn - 1/2 Con,gà xé hoàng kim giòn - 1/2 con,kg_20260602_172448,offline
menu_item:6406148,MenuItem,Gà Xé Sợi Kiểu Pháp - 1/2 Con,gà xé sợi kiểu pháp - 1/2 con,kg_20260602_172448,offline
menu_item:6406165,MenuItem,Gà Xé Sốt Mật Ong - 1/2 Con,gà xé sốt mật ong - 1/2 con,kg_20260602_172448,offline
menu_item:6037324,MenuItem,Burger Gà Cay,burger gà cay,kg_20260602_172448,offline
menu_item:6037325,MenuItem,Burger Gà Giòn,burger gà giòn,kg_20260602_172448,offline
menu_item:6037326,MenuItem,Burger Bò,burger bò,kg_20260602_172448,offline
menu_item:6037338,MenuItem,Mì Ý Sốt Tiêu Đen,mì ý sốt tiêu đen,kg_20260602_172448,offline
menu_item:8070975,MenuItem,Mì Ý Sốt Thịt Băm,mì ý sốt thịt băm,kg_20260602_172448,offline
menu_item:6037339,MenuItem,Gà Phi Lê Giòn Sốt Hàn,gà phi lê giòn sốt hàn,kg_20260602_172448,offline
menu_item:6037340,MenuItem,Gà Nguyên Vị,gà nguyên vị,kg_20260602_172448,offline
menu_item:6037341,MenuItem,Đùi Gà Giòn,đùi gà giòn,kg_20260602_172448,offline
menu_item:6037342,MenuItem,Cánh Gà Giòn Thơm,cánh gà giòn thơm,kg_20260602_172448,offline
menu_item:6037343,MenuItem,Cánh Nướng Kiểu Pháp,cánh nướng kiểu pháp,kg_20260602_172448,offline
menu_item:6037344,MenuItem,Cánh Gà Cay,cánh gà cay,kg_20260602_172448,offline
menu_item:6037345,MenuItem,Nguyên Cánh Nướng Kiểu Pháp,nguyên cánh nướng kiểu pháp,kg_20260602_172448,offline
menu_item:6037346,MenuItem,Cánh Gà Hoàng Kim,cánh gà hoàng kim,kg_20260602_172448,offline
menu_item:6037347,MenuItem,Gà Viên,gà viên,kg_20260602_172448,offline
menu_item:7119568,MenuItem,Khoai Tây Chiên Lắc Phô Mai,khoai tây chiên lắc phô mai,kg_20260602_172448,offline
menu_item:8326343,MenuItem,XIÊN GÀ ĐẢO VÀNG 2 XIÊN,xiên gà đảo vàng 2 xiên,kg_20260602_172448,offline
menu_item:8326357,MenuItem,CỔ GÀ KIM LỘC 2 CÁI,cổ gà kim lộc 2 cái,kg_20260602_172448,offline
menu_item:8326373,MenuItem,PHI LÊ GÀ LỤC YÊN,phi lê gà lục yên,kg_20260602_172448,offline
menu_item:6037357,MenuItem,Cơm Đùi Gà,cơm đùi gà,kg_20260602_172448,offline
menu_item:6037358,MenuItem,Cơm Cánh Gà,cơm cánh gà,kg_20260602_172448,offline
menu_item:9219909,MenuItem,Cơm cari gà,cơm cari gà,kg_20260602_172448,offline
menu_item:9219917,MenuItem,Cơm Gà Shou Ba Ji,cơm gà shou ba ji,kg_20260602_172448,offline
menu_item:9219924,MenuItem,Cơm Gà Hei Jiang,cơm gà hei jiang,kg_20260602_172448,offline
menu_item:6037361,MenuItem,Combo Burger Gà,combo burger gà,kg_20260602_172448,offline
menu_item:6037369,MenuItem,Mỳ Ý - Coca Cola - Cỡ M,mỳ ý - coca cola - cỡ m,kg_20260602_172448,offline
menu_item:6037370,MenuItem,Mỳ Ý - Salad Rau Củ,mỳ ý - salad rau củ,kg_20260602_172448,offline
menu_item:6037371,MenuItem,Mỳ Ý - Gà Nguyên Vị - Coca Cola - Cỡ M,mỳ ý - gà nguyên vị - coca cola - cỡ m,kg_20260602_172448,offline
menu_item:6037372,MenuItem,Mỳ Ý - Gà Nguyên Vị - Salad Rau Củ,mỳ ý - gà nguyên vị - salad rau củ,kg_20260602_172448,offline
menu_item:5202115,MenuItem,Cơm Gà Xào Sả Ớt + Món Phụ,cơm gà xào sả ớt + món phụ,kg_20260602_172448,offline
menu_item:5202116,MenuItem,Cơm Fillet Gà Tẩm Bột + Món Phụ,cơm fillet gà tẩm bột + món phụ,kg_20260602_172448,offline
menu_item:5202117,MenuItem,Cơm Gà Rang Gừng ( gà ta ) + Món Phụ,cơm gà rang gừng ( gà ta ) + món phụ,kg_20260602_172448,offline
menu_item:5202118,MenuItem,Cơm Thịt Kho Trứng + Món Phụ,cơm thịt kho trứng + món phụ,kg_20260602_172448,offline
menu_item:5202119,MenuItem,Cơm Thịt Rang Cháy Cạnh + Món Phụ,cơm thịt rang cháy cạnh + món phụ,kg_20260602_172448,offline
menu_item:5202120,MenuItem,Cơm Mắm Tép Chưng Thịt + Món Phụ,cơm mắm tép chưng thịt + món phụ,kg_20260602_172448,offline
menu_item:5202121,MenuItem,Cơm Thịt Chân Giò Luộc + Món Phụ,cơm thịt chân giò luộc + món phụ,kg_20260602_172448,offline
menu_item:5202122,MenuItem,Cơm Cá Chiên Giòn + Món Phụ,cơm cá chiên giòn + món phụ,kg_20260602_172448,offline
menu_item:5202123,MenuItem,Cơm Cá Nục Kho Tiêu + Món Phụ,cơm cá nục kho tiêu + món phụ,kg_20260602_172448,offline
menu_item:5202124,MenuItem,Cơm Bò Xào Măng + Món Phụ,cơm bò xào măng + món phụ,kg_20260602_172448,offline
menu_item:5202125,MenuItem,Cơm Cá Trắm Kho Riềng + Món Phụ,cơm cá trắm kho riềng + món phụ,kg_20260602_172448,offline
menu_item:5202126,MenuItem,Cơm Trứng Đúc Thịt + Món Phụ,cơm trứng đúc thịt + món phụ,kg_20260602_172448,offline
menu_item:5202127,MenuItem,Cơm Healthy,cơm healthy,kg_20260602_172448,offline
menu_item:5223192,MenuItem,Cơm Sườn Xào Chua Ngọt + Món Phụ,cơm sườn xào chua ngọt + món phụ,kg_20260602_172448,offline
menu_item:5223194,MenuItem,Cơm Tôm Đồng Đảo Hành Hoa + Món Phụ,cơm tôm đồng đảo hành hoa + món phụ,kg_20260602_172448,offline
menu_item:5231848,MenuItem,Cơm Cá Trắm Sốt Cà + Món Phụ,cơm cá trắm sốt cà + món phụ,kg_20260602_172448,offline
menu_item:5276947,MenuItem,Cơm Chả Lá Lốt + Món Phụ,cơm chả lá lốt + món phụ,kg_20260602_172448,offline
menu_item:5438993,MenuItem,Cơm Cá Cơm Chua Ngọt + Thịt Luộc + Món Phụ,cơm cá cơm chua ngọt + thịt luộc + món phụ,kg_20260602_172448,offline
menu_item:11574641,MenuItem,Cơm thịt nạc vai rán,cơm thịt nạc vai rán,kg_20260602_172448,offline
menu_item:1016490,MenuItem,Cơm rang 10 Cẩm tặng kèm 1 ly coca( bao gồm bát giấy),cơm rang 10 cẩm tặng kèm 1 ly coca( bao gồm bát giấy),kg_20260602_172448,offline
menu_item:1016494,MenuItem,Cơm rang dồi sụn tặng 1 ly coca(bao gồm bát giấy),cơm rang dồi sụn tặng 1 ly coca(bao gồm bát giấy),kg_20260602_172448,offline
menu_item:1016548,MenuItem,Cơm rang hải sản tặng 1 ly coca(bao gồm bát giấy),cơm rang hải sản tặng 1 ly coca(bao gồm bát giấy),kg_20260602_172448,offline
menu_item:2149384,MenuItem,"Cơm Rang Dưa Bò, Tặng 1 ly coca(bao gồm bát giấy)","cơm rang dưa bò, tặng 1 ly coca(bao gồm bát giấy)",kg_20260602_172448,offline
menu_item:5496956,MenuItem,Cơm Ba Chỉ Chiên Giòn tặng 1 ly coca(bao gồm bát giấy),cơm ba chỉ chiên giòn tặng 1 ly coca(bao gồm bát giấy),kg_20260602_172448,offline
menu_item:5496962,MenuItem,Cơm Rang Xúc Xích Kèm 1ly coca(bao gồm bát giấy),cơm rang xúc xích kèm 1ly coca(bao gồm bát giấy),kg_20260602_172448,offline
menu_item:5496966,MenuItem,Cơm Rang Đùi Gà Xé kèm 1ly coca (bao gồm bát giấy),cơm rang đùi gà xé kèm 1ly coca (bao gồm bát giấy),kg_20260602_172448,offline
menu_item:5496968,MenuItem,Cơm Rang Thịt Chưng Mắn Tép kèm 1ly coca(bao gồm bát giấy),cơm rang thịt chưng mắn tép kèm 1ly coca(bao gồm bát giấy),kg_20260602_172448,offline
menu_item:5497529,MenuItem,Cơm Rang Đùi Gà Sốt kèm 1 ly coca( bao gồm bát giấy),cơm rang đùi gà sốt kèm 1 ly coca( bao gồm bát giấy),kg_20260602_172448,offline
menu_item:5497530,MenuItem,Cơm Rang Trứng Dưa kèm 1ly coca(bao gồm bát giấy),cơm rang trứng dưa kèm 1ly coca(bao gồm bát giấy),kg_20260602_172448,offline
menu_item:5497532,MenuItem,Cơm Rang Trứng kèm 1 ly coca(bao gồm hộp giấy),cơm rang trứng kèm 1 ly coca(bao gồm hộp giấy),kg_20260602_172448,offline
menu_item:5497534,MenuItem,Cơm Rang Giò Nạc kèm 1 ly coca(bao gồm hộp giấy),cơm rang giò nạc kèm 1 ly coca(bao gồm hộp giấy),kg_20260602_172448,offline
menu_item:5497536,MenuItem,Cơm Rang Ngô Dưa Chua kèm 1 ly coca(bao gồm bát giấy),cơm rang ngô dưa chua kèm 1 ly coca(bao gồm bát giấy),kg_20260602_172448,offline
menu_item:10410092,MenuItem,Cơm Rang Lạp Xưởng Nướng Đá 2 cái kèm 1ly coca,cơm rang lạp xưởng nướng đá 2 cái kèm 1ly coca,kg_20260602_172448,offline
menu_item:10845574,MenuItem,Mỳ Trộn Nem Chua Rán,mỳ trộn nem chua rán,kg_20260602_172448,offline
menu_item:10845580,MenuItem,Mỳ Trộn Thập Cẩm,mỳ trộn thập cẩm,kg_20260602_172448,offline
menu_item:10845588,MenuItem,Mỳ Trộn Xúc Xich 2 cái,mỳ trộn xúc xich 2 cái,kg_20260602_172448,offline
menu_item:10845593,MenuItem,Mỳ trộn Hình Tôm,mỳ trộn hình tôm,kg_20260602_172448,offline
menu_item:10845602,MenuItem,Mỳ trộn Mực Xoắn,mỳ trộn mực xoắn,kg_20260602_172448,offline
menu_item:10845878,MenuItem,Mỳ trộn sủi Cảo nhân thịt,mỳ trộn sủi cảo nhân thịt,kg_20260602_172448,offline
menu_item:10845882,MenuItem,Mỳ trộn Viên Chiên,mỳ trộn viên chiên,kg_20260602_172448,offline
menu_item:10845886,MenuItem,Mỳ trộn Lạp Xưởng Nướng Đá 2 cái,mỳ trộn lạp xưởng nướng đá 2 cái,kg_20260602_172448,offline
menu_item:10845890,MenuItem,Mỳ trộn TrỨng Ốp La 2 quả,mỳ trộn trứng ốp la 2 quả,kg_20260602_172448,offline
menu_item:10845896,MenuItem,Mỳ Trộn Dồi Sụn 2 cái,mỳ trộn dồi sụn 2 cái,kg_20260602_172448,offline
menu_item:881818,MenuItem,đùi gà sốt,đùi gà sốt,kg_20260602_172448,offline
menu_item:9113549,MenuItem,Sủi Cảo Chiên SL 10,sủi cảo chiên sl 10,kg_20260602_172448,offline
menu_item:9113550,MenuItem,Mực Xoắn Chiên SL 10,mực xoắn chiên sl 10,kg_20260602_172448,offline
menu_item:9113551,MenuItem,Hình Tôm Chiên SL 10,hình tôm chiên sl 10,kg_20260602_172448,offline
menu_item:9113552,MenuItem,Viên chiên Sl 30 viên,viên chiên sl 30 viên,kg_20260602_172448,offline
menu_item:9113554,MenuItem,Sét Ăn Vặt,sét ăn vặt,kg_20260602_172448,offline
menu_item:9128144,MenuItem,Viên Hình tôm + sủi cảo + mực xoăn Sl 10,viên hình tôm + sủi cảo + mực xoăn sl 10,kg_20260602_172448,offline
menu_item:10409106,MenuItem,Lạp Xưởng Nướng Đá 1c (bột Ớt),lạp xưởng nướng đá 1c (bột ớt),kg_20260602_172448,offline
menu_item:10412988,MenuItem,Nem Chua Rán Phố Cổ 5 cái,nem chua rán phố cổ 5 cái,kg_20260602_172448,offline
menu_item:10412994,MenuItem,Nem Chua Rán Phố Cổ 10 cái,nem chua rán phố cổ 10 cái,kg_20260602_172448,offline
menu_item:11629556,MenuItem,Cơm rang đảo gà,cơm rang đảo gà,kg_20260602_172448,offline
menu_item:11629557,MenuItem,Cơm rang thập cẩm,cơm rang thập cẩm,kg_20260602_172448,offline
menu_item:11629558,MenuItem,Cơm rang đùi gà xối mỡ,cơm rang đùi gà xối mỡ,kg_20260602_172448,offline
menu_item:11629559,MenuItem,Cơm rang xá xíu,cơm rang xá xíu,kg_20260602_172448,offline
menu_item:11629560,MenuItem,Cơm rang mắm tép,cơm rang mắm tép,kg_20260602_172448,offline
menu_item:11629561,MenuItem,Cơm rang dưa bò,cơm rang dưa bò,kg_20260602_172448,offline
menu_item:11532538,MenuItem,Bún đậu thịt heo chân giò,bún đậu thịt heo chân giò,kg_20260602_172448,offline
menu_item:11537517,MenuItem,Bún đậu chả cốm,bún đậu chả cốm,kg_20260602_172448,offline
menu_item:11538982,MenuItem,Bún đậu đặc biệt full topping,bún đậu đặc biệt full topping,kg_20260602_172448,offline
menu_item:11538983,MenuItem,Bún đậu thịt lòng rán,bún đậu thịt lòng rán,kg_20260602_172448,offline
menu_item:11538984,MenuItem,Bún đậu thịt chả cốm,bún đậu thịt chả cốm,kg_20260602_172448,offline
menu_item:11538985,MenuItem,Bún đậu lòng rán,bún đậu lòng rán,kg_20260602_172448,offline
menu_item:11625877,MenuItem,Bánh Cuốn Thanh Trì,bánh cuốn thanh trì,kg_20260602_172448,offline
menu_item:11625879,MenuItem,Bánh cuốn thanh trì + chả quế,bánh cuốn thanh trì + chả quế,kg_20260602_172448,offline
menu_item:4851412,MenuItem,Gà nửa con kèm sốt,gà nửa con kèm sốt,kg_20260602_172448,offline
menu_item:4851414,MenuItem,Gà viên lắc phomai,gà viên lắc phomai,kg_20260602_172448,offline
menu_item:4851415,MenuItem,Gà truyền thống ketchup nửa con,gà truyền thống ketchup nửa con,kg_20260602_172448,offline
menu_item:4851416,MenuItem,2 đùi gà chiên truyền thống,2 đùi gà chiên truyền thống,kg_20260602_172448,offline
menu_item:4851418,MenuItem,2 cánh gà chiên truyền thống,2 cánh gà chiên truyền thống,kg_20260602_172448,offline
menu_item:4851419,MenuItem,Tokbokki chả cá Hàn Quốc,tokbokki chả cá hàn quốc,kg_20260602_172448,offline
menu_item:4851425,MenuItem,2 đùi gà chiên kèm sốt,2 đùi gà chiên kèm sốt,kg_20260602_172448,offline
menu_item:4851426,MenuItem,2 cánh gà chiên kèm sốt,2 cánh gà chiên kèm sốt,kg_20260602_172448,offline
menu_item:4851427,MenuItem,Gà viên kèm sốt,gà viên kèm sốt,kg_20260602_172448,offline
menu_item:4851428,MenuItem,Gà viên truyền thống ketchup,gà viên truyền thống ketchup,kg_20260602_172448,offline
menu_item:4851434,MenuItem,Khoai tây chiên lắc phomai to,khoai tây chiên lắc phomai to,kg_20260602_172448,offline
menu_item:4851435,MenuItem,Khoai tây chiên to,khoai tây chiên to,kg_20260602_172448,offline
menu_item:4053683,MenuItem,Phở đùi gà,phở đùi gà,kg_20260602_172448,offline
menu_item:4106353,MenuItem,Phở bò tái,phở bò tái,kg_20260602_172448,offline
menu_item:4106469,MenuItem,Phở gà,phở gà,kg_20260602_172448,offline
menu_item:4106470,MenuItem,Phở bò chín,phở bò chín,kg_20260602_172448,offline
menu_item:4106471,MenuItem,Phở gầu,phở gầu,kg_20260602_172448,offline
menu_item:4106472,MenuItem,Phở tái gầu,phở tái gầu,kg_20260602_172448,offline
menu_item:4106473,MenuItem,Phở sốt vang,phở sốt vang,kg_20260602_172448,offline
menu_item:4106474,MenuItem,Bún ngan,bún ngan,kg_20260602_172448,offline
menu_item:4106475,MenuItem,Bún gà,bún gà,kg_20260602_172448,offline
